artists,name,year,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,genres
Juice WRLD YoungBoy Never Broke Again,Bandit (with YoungBoy Never Broke Again),2019,86,0.0687,0.474,0.631,0.0,0.132,-5.8839999999999995,0.34299999999999997,0.425,180.051,189323,chicago rap melodic rap
Sam Fischer,This City,2019,86,0.731,0.602,0.377,0.0,0.0808,-6.212999999999999,0.0446,0.518,73.877,194853,australian pop pop uk pop
Erik Eriksson White Noise Baby Sleep White Noise for Babies,Clean White Noise - Loopable with no fade,2017,86,0.7909999999999999,0.0,0.0034200000000000003,1.0,0.111,-28.46,0.0,0.0,0.0,90228,background music
Ariana Grande,"thank u, next",2019,85,0.22899999999999998,0.7170000000000001,0.653,0.0,0.10099999999999999,-5.6339999999999995,0.0658,0.41200000000000003,106.96600000000001,207320,pop post-teen pop
Post Malone,Better Now,2018,85,0.331,0.68,0.578,0.0,0.135,-5.803999999999999,0.04,0.341,145.03799999999995,231267,dfw rap melodic rap rap
Jonas Brothers,Sucker,2019,85,0.0427,0.8420000000000001,0.7340000000000001,0.0,0.106,-5.065,0.0588,0.9520000000000001,137.958,181027,boy band dance pop pop pop dance pop rock post-teen pop
Kina Snøw,Get You The Moon (feat. Snøw),2018,85,0.72,0.498,0.235,0.0,0.14400000000000002,-16.541,0.188,0.0895,118.917,179080,pop sad rap
J Balvin Bad Bunny,LA CANCIÓN,2019,85,0.152,0.754,0.6459999999999999,1.85e-05,0.10800000000000001,-5.795,0.317,0.429,176.08900000000003,242573,latin reggaeton reggaeton colombiano
Anuel AA Daddy Yankee KAROL G J Balvin Ozuna,China,2019,85,0.0846,0.7859999999999999,0.8079999999999999,0.00028900000000000003,0.0822,-3.702,0.0882,0.609,105.027,301714,latin reggaeton reggaeton flow trap latino
PUBLIC,Make You Mine,2019,85,0.0128,0.606,0.799,0.0,0.15,-4.452,0.0261,0.638,103.014,232907,indie rockism
Lauv,I Like Me Better,2018,85,0.535,0.752,0.505,2.55e-06,0.10400000000000001,-7.621,0.253,0.419,91.97,197437,pop post-teen pop
Travis Scott,BUTTERFLY EFFECT,2018,85,0.0531,0.763,0.628,0.0,0.114,-5.85,0.05,0.193,140.958,190557,rap
Bad Bunny Tainy,Callaita,2019,85,0.6,0.61,0.624,2.12e-06,0.243,-4.773,0.309,0.244,176.169,250534,latin reggaeton trap latino
Tame Impala,The Less I Know The Better,2015,85,0.0115,0.64,0.74,0.00678,0.16699999999999998,-4.083,0.0284,0.785,116.87899999999999,216320,australian psych neo-psychedelic
Ava Max,Sweet but Psycho,2018,85,0.0691,0.7190000000000001,0.7040000000000001,0.0,0.166,-4.724,0.0476,0.628,133.002,187436,dance pop pop
Kygo Whitney Houston,Higher Love,2019,85,0.0154,0.693,0.6779999999999999,6.05e-06,0.10099999999999999,-7.159,0.0324,0.40399999999999997,103.95200000000001,228267,edm pop pop dance tropical house
John Legend,All of Me,2013,85,0.922,0.42200000000000004,0.264,0.0,0.132,-7.064,0.0322,0.331,119.93,269560,neo soul pop pop soul r&b urban contemporary
XXXTENTACION,Moonlight,2018,85,0.556,0.9209999999999999,0.537,0.00404,0.102,-5.723,0.0804,0.711,128.009,135090,emo rap miami hip hop
Rauw Alejandro Chencho Corleone KEVVO Bryant Myers Lyanno Dalex,El Efecto - Remix,2019,85,0.18,0.7709999999999999,0.769,1.57e-05,0.345,-3.5039999999999996,0.0694,0.9309999999999999,167.96900000000005,289899,puerto rican pop trap latino
Natalie Taylor,Surrender,2019,85,0.8,0.39,0.44799999999999995,0.182,0.107,-8.57,0.0276,0.077,144.89,183103,
Lewis Capaldi,Bruises,2019,85,0.946,0.736,0.308,0.0,0.18600000000000005,-7.83,0.0677,0.361,111.20200000000001,220492,pop uk pop
Ed Sheeran Justin Bieber,I Don't Care (with Justin Bieber),2019,85,0.0912,0.7979999999999999,0.675,0.0,0.0894,-5.041,0.0442,0.8420000000000001,101.956,219947,pop uk pop
MEDUZA Goodboys,Piece Of Your Heart,2019,85,0.0404,0.677,0.7440000000000001,0.00016,0.07400000000000001,-6.806,0.0295,0.631,124.08,152913,edm pop dance pop house tropical house
Alec Benjamin,Let Me Down Slowly,2018,85,0.74,0.652,0.557,0.0,0.124,-5.7139999999999995,0.0318,0.483,150.07299999999995,169354,pop
Sam Smith Normani,Dancing With A Stranger (with Normani),2019,85,0.45,0.741,0.52,1.97e-06,0.222,-7.513,0.0656,0.34700000000000003,102.99799999999999,171030,pop uk pop
Juice WRLD,All Girls Are The Same,2018,85,0.0769,0.6709999999999999,0.529,0.000335,0.0856,-7.226,0.307,0.203,161.989,165820,chicago rap melodic rap
Lil Nas X Billy Ray Cyrus,Old Town Road - Remix,2019,85,0.0533,0.878,0.619,0.0,0.113,-5.56,0.102,0.639,136.041,157067,country rap lgbtq+ hip hop pop rap queer country
Ed Sheeran,Shape of You,2017,85,0.581,0.825,0.652,0.0,0.0931,-3.1830000000000003,0.0802,0.9309999999999999,95.977,233713,pop uk pop
Drake Rick Ross,Money In The Grave (Drake ft. Rick Ross),2019,85,0.10099999999999999,0.831,0.502,0.0,0.122,-4.045,0.046,0.10099999999999999,100.541,205427,canadian hip hop canadian pop hip hop pop rap rap toronto rap
Rauw Alejandro Farruko,Fantasias,2019,85,0.14300000000000002,0.879,0.703,0.0,0.0569,-4.218999999999999,0.0701,0.7879999999999999,94.00399999999999,199711,puerto rican pop trap latino
YNW Melly,Suicidal,2019,84,0.33399999999999996,0.735,0.369,0.0,0.126,-9.682,0.0688,0.235,140.004,222997,melodic rap
BROCKHAMPTON,SUGAR,2019,84,0.449,0.45299999999999996,0.5379999999999999,0.0,0.19,-8.212,0.0638,0.516,122.973,204533,boy band hip hop rap
Halsey,Without Me,2018,84,0.297,0.752,0.488,9.11e-06,0.0936,-7.05,0.0705,0.5329999999999999,136.041,201661,dance pop electropop etherpop indie poptimism pop pop dance post-teen pop
Pop Smoke,Dior,2019,84,0.212,0.5479999999999999,0.805,0.000389,0.408,-5.732,0.35100000000000003,0.648,142.094,216387,brooklyn drill
Panic At The Disco,High Hopes,2018,84,0.193,0.579,0.904,0.0,0.064,-2.7289999999999996,0.0618,0.6809999999999999,82.014,190947,baroque pop emo modern rock
The Chainsmokers ILLENIUM Lennon Stella,Takeaway,2019,84,0.126,0.528,0.511,0.0,0.10099999999999999,-8.144,0.0324,0.35100000000000003,100.1,209880,dance pop edm electropop pop pop dance tropical house
Alan Walker Ava Max,"Alone, Pt. II",2019,84,0.536,0.67,0.6679999999999999,0.0,0.133,-4.306,0.0422,0.608,88.03299999999999,179053,electro house
Drake,God's Plan,2018,84,0.0332,0.754,0.449,8.290000000000001e-05,0.552,-9.211,0.109,0.35700000000000004,77.169,198973,canadian hip hop canadian pop hip hop pop rap rap toronto rap
Ed Sheeran Khalid,Beautiful People (feat. Khalid),2019,84,0.124,0.64,0.648,0.0,0.0802,-8.113,0.187,0.5479999999999999,92.977,197867,pop uk pop
